Bab;Padişah Dönemi;Kişi;Sosyal Grup;İlişki Ağı (Genelde Kadınlar);NA Aile ilişkisi;NA Aile İlişkisi;NA Gelecek Nesil;Cinsiyet;Karar(Direkt);Karar (dolaylı);Etken Aktör;Sıfat-Söylem;Sıfat Değeri;Bizden;Öteki;Yaş;Ölüm Nedeni;;;;;;;;;;;;;;;
170;Murad I;Karaca Ahmed Sultân;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Karaca Ahmed Sultân;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Karaca Ahmed Sultân;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Koca Efendi;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Koca Efendi;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Koca Efendi;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Koca Efendi;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Kâdızâde-i Rûmî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Kâdızâde-i Rûmî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Kâdızâde-i Rûmî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Kâdızâde-i Rûmî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Abdal Mûrad;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Abdal Mûrad;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Abdal Mûrad;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Abdal Mûrad;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Mûsî Baba;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Mûsî Baba;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Mûsî Baba;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Mûsî Baba;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Pirahmed Cesterî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Pirahmed Cesterî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Pirahmed Cesterî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad I;Pirahmed Cesterî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Şemseddîn-i Fenârî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Şemseddîn-i Fenârî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Şemseddîn-i Fenârî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Şemseddîn-i Fenârî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Kutbeddîn-i İznîkî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Kutbeddîn-i İznîkî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Kutbeddîn-i İznîkî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Mevlânâ Kutbeddîn-i İznîkî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Yar 'Ali Horasânî ;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Yar 'Ali Horasânî ;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Yar 'Ali Horasânî ;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Yar 'Ali Horasânî ;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Cezerî Sîrôzî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Cezerî Sîrôzî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Cezerî Sîrôzî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Cezerî Sîrôzî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Hamîd;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Hamîd;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Hamîd;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Hamîd;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Fahreddîn Mudurnî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Fahreddîn Mudurnî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Fahreddîn Mudurnî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Bayezid I;Şeyh Fahreddîn Mudurnî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Hayreddîn-i Hirevî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Hayreddîn-i Hirevî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Hayreddîn-i Hirevî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Hayreddîn-i Hirevî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Fahreddîn;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Fahreddîn;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Fahreddîn;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Mevlânâ Fahreddîn;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Seyyid Muhammed-i Buhârî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Seyyid Muhammed-i Buhârî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Seyyid Muhammed-i Buhârî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Seyyid Muhammed-i Buhârî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Rûmdan Şeyh Hacı Bayram;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Rûmdan Şeyh Hacı Bayram;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Rûmdan Şeyh Hacı Bayram;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed I;Rûmdan Şeyh Hacı Bayram;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Şerefeddîn-i Kırîmî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Şerefeddîn-i Kırîmî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Şerefeddîn-i Kırîmî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Şerefeddîn-i Kırîmî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Hayreddîn-i Kırîmî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Hayreddîn-i Kırîmî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Hayreddîn-i Kırîmî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Hayreddîn-i Kırîmî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Ahmed-i Gûrânî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Ahmed-i Gûrânî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Ahmed-i Gûrânî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Mevlânâ Ahmed-i Gûrânî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akşemseddîn ;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akşemseddîn ;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akşemseddîn ;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akşemseddîn ;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Şeyh 'Abdurrahîm-i Rûmî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Şeyh 'Abdurrahîm-i Rûmî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Şeyh 'Abdurrahîm-i Rûmî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Şeyh 'Abdurrahîm-i Rûmî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akbıyık;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akbıyık;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akbıyık;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Murad II;Akbıyık;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Hüsref;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Hüsref;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Hüsref;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Hüsref;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Yigan;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Yigan;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Yigan;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Yigan;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Abdüllatîf-i Makdisî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Abdüllatîf-i Makdisî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Abdüllatîf-i Makdisî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Abdüllatîf-i Makdisî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Gümişoglı;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Gümişoglı;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Gümişoglı;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Gümişoglı;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Hâfî;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Hâfî;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Hâfî;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Şeyh Hâfî;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ 'Alâeddîn;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ 'Alâeddîn;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ 'Alâeddîn;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ 'Alâeddîn;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Muhammed-i Zîrek;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Muhammed-i Zîrek;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Muhammed-i Zîrek;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Mevlânâ Muhammed-i Zîrek;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hızır Beg Çelebi;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hızır Beg Çelebi;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hızır Beg Çelebi;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hızır Beg Çelebi;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hocazâde;Ulema;;;;;Erkek;;;;duası makbul;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hocazâde;Ulema;;;;;Erkek;;;;aziz;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hocazâde;Ulema;;;;;Erkek;;;;kerameti zahir;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hocazâde;Ulema;;;;;Erkek;;;;duası müstecab;Olumlu;Evet;;;;;;;;;;;;;;;;;;
170;Pre - Osman;Hacı Bekdaş Sultân;Ulema;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
170;Pre - Osman;Menteş;Ulema;;Hacı Bekdaş'ın kardeşi;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
170;Pre - Osman;Bâciyân-ı Rûm;Ulema;;;;;Erkek;;;;Hatun Ana;Nötr;Evet;;;;;;;;;;;;;;;;;;
170;Pre - Osman;Abdal Mûsâ;Ulema;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
170;Orhan Gazi;Abdal Mûsâ;Ulema;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Resul Çelebi;Ulema;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
170;Mehmed II;Hacı Bekdaşoglı Mahmûd Çelebi;Ulema;;Resul Çelebi'nin oğlu;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
171;Mehmed II;Mehmed II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
171;Mehmed II;Hôşkadem;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
171;Mehmed II;Karaman'a gelen beglerbegi;Beglerbegi;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
171;Mehmed II;Dulkadıroglı;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
171;Mehmed II;Mekkî Aslan Beg;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
171;Mehmed II;Budak Beg;Beg;;Mekkî Aslan'ın kardeşi;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
171;Mehmed II;Şâhsüvâr;Beg;;Mekkî Aslan'ın kardeşi;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
171;Mehmed II;Rûm pâdişâhı;Hanedan;;;;;Erkek;;;;melûl;Olumsuz;Hayır;;;;;;;;;;;;;;;;;;
172;Mehmed II;Mısır sultânı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
172;Mehmed II;Şam nâyibi;-;;;;;Erkek;;;;asi;Olumsuz;Hayır;;;;;;;;;;;;;;;;;;
172;Mehmed II;Şâhsüvâr;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
172;Mehmed II;Rûm pâdişâhı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
172;Mehmed II;Mehmed II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
173;Mehmed II;Rûm pâdişâhınun ilçisi;-;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
173;Mehmed II;Mısır pâdişâhı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
173;Mehmed II;Kapucıbaşı;-;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
173;Mehmed II;Hôşkadem;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
174;Mehmed II;Kayıtbay;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
174;Mehmed II;Rûm pâdişâhı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
174;Mehmed II;Mısır sultânı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
174;Mehmed II;Şâhsüvâr;Beg;;;;;Erkek;;;;;;Hayır;;;çengel;;;;;;;;;;;;;;;
174;Mehmed II;Şâm nâyibi;-;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
174;Mehmed II;Budak Beg;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
175;Mehmed II;Şâhsüvâr;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
175;Mehmed II;Budak Beg;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
175;Mehmed II;Rûm pâdişâhı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
175;Mehmed II;Alâeddev;Hanedan;;Rum padişahının kardeşi;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
175;Mehmed II;Sis'ün nâyibi;-;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
175;Mehmed II;Kapucıbaşı;-;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
176;Mehmed II;Kayıtbay;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
176;Mehmed II;Mısır sultânı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
176;Mehmed II;Mehmed II;Hanedan;;;;;Erkek;;;;melûl;Olumsuz;Evet;;;;;;;;;;;;;;;;;;
176;Bayezid II;Bayezid II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
177;Bayezid II;Bayezid II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
177;Bayezid II;Mehmed II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
177;Bayezid II;Cem Sultan;Hanedan;;Fatih Sultan Medmed'in oğlu;Bayezid'in kardeşi;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
177;Bayezid II;Alâeddev;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
177;Bayezid II;Rûm pâdişâhı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
177;Bayezid II;Ulu hâcibi;-;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
177;Bayezid II;Rûm kal'a begi;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
177;Bayezid II;Bere begi;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
177;Bayezid II;Anteb begi;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
178;Bayezid II;Karaman beglerbegisi;Beglerbegi;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
178;Bayezid II;Karagöz Beg;Beg;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
178;Bayezid II;Pâdişâh-ı Rûm;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
179;Bayezid II;Mısır sultânı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
179;Bayezid II;Rûm pâdişâhı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
179;Bayezid II;Turgudoglı;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
179;Bayezid II;Gündüzoglı Muhammed Beg;Beg;;;;;Erkek;;;;;;Hayır;;;baş kesme;;;;;;;;;;;;;;;
179;Bayezid II;Üzeyiroglı Mekkî Beg;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
179;Bayezid II;Ramazânoglı 'Ömer Beg;Beg;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
179;Bayezid II;Anatolı beglerbegisi;Beglerbegi;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
179;Bayezid II;Mûsâ Beg;Beg;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
179;Bayezid II;Mustafâ Beg;Beg;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
179;Bayezid II;Ferhâd;-;;;;;Erkek;;;;;;Evet;;;baş kesme;;;;;;;;;;;;;;;
180;Bayezid II;Rûm pâdişâhı;Hanedan;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
180;Bayezid II;Anatolı beglerbegisi;Beglerbegi;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
180;Bayezid II;Hersekoglı Ahmed Paşa;Paşa;;;;;Erkek;;;;;;Hayır;;;;;;;;;;;;;;;;;;
180;Bayezid II;Bayezid II;Hanedan;;;;;Erkek;;;;;;Evet;;;;;;;;;;;;;;;;;;
181;Osman Gazi;Osmân-ı Gazi;Hanedan;;;;;Erkek;;;;;;Evet;;69;ayağında zahmet;;;;;;;;;;;;;;;
181;Orhan Gazi;Orhan-ı Gazi;Hanedan;;;;;Erkek;;;;;;Evet;;82;ayağında zahmet;;;;;;;;;;;;;;;
181;Murad I;Murad I;Hanedan;;;;;Erkek;;;;;;Evet;;68;ceng;;;;;;;;;;;;;;;
181;Bayezid I;Bayezid I;Hanedan;;;;;Erkek;;;;;;Evet;;60;ceng;;;;;;;;;;;;;;;
181;Mehmed II;Muhammed Gazi;Hanedan;;;;;Erkek;;;;;;Evet;;48;ishal;;;;;;;;;;;;;;;
